sex,ages,Alaska_13,Atlanta_9,CT_9,Detroit_9,HI_9,IA_9,ID_NA,KY_18,LA_18,LosAngeles_13,MA_NA,NJ_18,NM_9,NY_NA,OtherCA_18,OtherGA_18,RuralGA_13,SanFrancisco_9,SanJose_13,Seattle_9,UT_9,WI_NA
Male,85,0.689873417721519,0.705006544502618,0.720053535578853,0.725750989424512,0.691334250343879,0.695598953986535,0.717605751546564,0.715013370686362,0.703823998038975,0.703210282293562,0.713519451983973,0.723510275740989,0.714323224366548,0.706530977923779,0.720126347593216,0.72422320862397,0.695652173913043,0.702201805797561,0.702275449101796,0.716430992170153,0.714644001672008,0.710726211882133
Male,90,0.240506329113924,0.236420157068063,0.226745482935534,0.215207941348213,0.24484181568088,0.247315417570801,0.231399431533188,0.228829746593658,0.232197573232014,0.232378660719526,0.231388134936022,0.224672105752349,0.228042536431666,0.234488065975971,0.22511845086864,0.219467343056436,0.221343873517787,0.235968108136649,0.234730538922156,0.228526352693701,0.236589104082486,0.237569263513266
Male,95,0.0632911392405063,0.0484293193717278,0.0464532679009592,0.0509959125413612,0.0526822558459422,0.0499081956267735,0.0426350108677479,0.047497771552273,0.0534379213138865,0.0547860789952462,0.0463357890655293,0.0436848084271403,0.0492319810949193,0.0505272104936712,0.0463640733365378,0.0466074825618263,0.0553359683794466,0.052431490575004,0.054251497005988,0.0487904639476452,0.0431935349031629,0.0465304025540347
Male,100,0.00632911392405063,0.00785340314136126,0.00613428507695739,0.00707195224810225,0.0104539202200825,0.00650976464697046,0.00635345259989968,0.00694002292117662,0.00851820075989705,0.00809906684664593,0.00804575416828228,0.00738407518331096,0.0077458316922673,0.00754634628195998,0.00749845498866992,0.00792644261255548,0.0256916996047431,0.00834257352552933,0.00766467065868263,0.00560944256164544,0.00529469137522642,0.0048438589409563
Male,105,0,0.00114528795811518,0.00044612982377872,0.000389281775124895,0.000550206327372765,0.000500751126690035,0.000835980605249958,0.000955049025849994,0.00116435837725211,0.000792300017606667,0.000484683986041101,0.000387276670453372,0.000393855848759354,0.000505386965610714,0.000659204834168784,0.000634115409004439,0.00197628458498024,0.000792016473942658,0.000359281437125748,0.00017529508005142,0,0.000293567208542806
Male,110,0,0.00114528795811518,0.00016729868391702,0.000583922662687342,0.000137551581843191,0.000166917042230012,0.00117037284734994,0.000764039220679995,0.000857948277975242,0.000733611127413581,0.000226185860152514,0.00036145822575648,0.000262570565839569,0.000402012359008523,0.000233468378768111,0.00114140773620799,0,0.000264005491314219,0.000718562874251497,0.000467453546803786,0.00027866796711718,3.66959010678507e-05
