sex,ages,Alaska_13,Atlanta_9,CT_9,Detroit_9,HI_9,IA_9,ID_NA,KY_18,LA_18,LosAngeles_13,MA_NA,NJ_18,NM_9,NY_NA,OtherCA_18,OtherGA_18,RuralGA_13,SanFrancisco_9,SanJose_13,Seattle_9,UT_9,WI_NA
Female,85,0.738170347003155,0.632301255230125,0.624889406788805,0.654963285968474,0.645230231202642,0.600190900413618,0.646240476979132,0.645353072494419,0.632867463053024,0.63247145959051,0.617874136965852,0.64341451879877,0.641532283765696,0.626206411021896,0.641406877607608,0.647971360381862,0.642365887207703,0.623992074828365,0.630926839733963,0.638257970410502,0.655276519829834,0.627957995729371
Female,90,0.182965299684543,0.276987447698745,0.279989642001683,0.260632032679247,0.251505731494074,0.291080708452646,0.27442861874793,0.26833509575843,0.277515463430757,0.271043972878285,0.285594327299869,0.27122251123197,0.27337625087641,0.279820519904111,0.272072352224727,0.268800173573443,0.269601100412655,0.278671151453716,0.279392834155761,0.27495311523234,0.273020447372032,0.279579957293708
Female,95,0.0662460567823344,0.0764853556485356,0.0807923868712371,0.0721499636618801,0.0844181076355158,0.0915049315940185,0.0688141768797615,0.0736223710492304,0.0746966334576703,0.0804859529233106,0.0815917148721776,0.073036075955874,0.0717700299572949,0.0794426670706603,0.0733952680815776,0.0697331308309829,0.0680880330123796,0.0818550430816016,0.0761639133233212,0.0747551573244426,0.0638122684232194,0.0799865445929739
Female,100,0.00630914826498423,0.0127196652719665,0.0132280270171123,0.010876375209884,0.0168059063532155,0.0155689892883657,0.00927459423650215,0.0114675126307132,0.0131734265073894,0.0146265435799065,0.0137502332524725,0.0113707629514635,0.0119829179680031,0.0132738630996409,0.0121018943222162,0.0116728140594489,0.0185694635488308,0.0141455098373497,0.0124436816133877,0.0111742029589498,0.00747907232057088,0.0114663468569924
Female,105,0.00630914826498423,0.000669456066945607,0.000949483179042317,0.0011277347567852,0.00174859141247329,0.00150599215187188,0.00091089764822789,0.000892962049112913,0.00118041456159403,0.00106568623533016,0.00107296137339056,0.000709387562071412,0.00114730065651093,0.00103374831793108,0.000757988027676281,0.00125840746365806,0.00137551581843191,0.00115191448186887,0.000858184938854323,0.000573036049176912,0.000411692054343351,0.000848275660338725
Female,110,0,0.000836820083682008,0.000151054142120369,0.000250607723730045,0.000291431902078881,0.000148478099480327,0.000331235508446505,0.000328986018094231,0.000566598989565135,0.000306384792657422,0.000116626236238104,0.000246743499850926,0.000191216776085155,0.000222790585761008,0.000265619736194252,0.000564113690605337,0,0.000184306317099019,0.000214546234713581,0.000286518024588456,0,0.000160879866615965
